po_number,supplier,supplier_name,currency,country,purchase_date,material,plant,material_type,raw_material,raw_material_type,material_name,material_type_name,item,price,po_uom,delivery_date,po_qty,receive_po_qty,exchange_rate,total_price,total_price_krw,receive_total_price,receive_total_price_krw,pr_number,pr_item,completion_flag
4000003607,HD0283,보경상사,KRW,KR,2021-12-18,1500H002470,CON,MTI,,,방독마스크 필터,소모성자재(SR),20,7300,ST,2021-12-31,10,10,1,73000,73000,73000,73000,,,X
4000003607,HD0283,보경상사,KRW,KR,2021-12-18,1500H002469,CON,MTI,,,방독마스크 필터,소모성자재(SR),10,11000,BT,2021-12-31,5,5,1,55000,55000,55000,55000,,,X
4000003603,HD0077,BH종합상사,KRW,KR,2021-12-18,1500H002481,CON,MTI,,,방진복,소모성자재(SR),10,160000,PK,2021-12-31,1,1,1,160000,160000,160000,160000,,,X
4000003565,HD0612,한국티엔에이,KRW,KR,2021-12-07,1500H002351,CON,MTI,,,마스킹테이프,소모성자재(SR),140,65088,BX,2021-12-31,1,1,1,65088,65088,65088,65088,,,X
4000003612,HD0612,한국티엔에이,KRW,KR,2021-12-18,1500H002352,CON,MTI,,,마스킹테이프,소모성자재(SR),40,87360,BX,2021-12-31,1,1,1,87360,87360,87360,87360,,,X
4000003612,HD0612,한국티엔에이,KRW,KR,2021-12-18,1500H002353,CON,MTI,,,마스킹테이프,소모성자재(SR),50,87360,BX,2021-12-31,1,1,1,87360,87360,87360,87360,,,X
4000003565,HD0612,한국티엔에이,KRW,KR,2021-12-07,1500H002353,CON,MTI,,,마스킹테이프,소모성자재(SR),70,87360,BX,2021-12-31,1,1,1,87360,87360,87360,87360,,,X
4000003612,HD0612,한국티엔에이,KRW,KR,2021-12-18,1500H002354,CON,MTI,,,마스킹테이프,소모성자재(SR),60,52020,BX,2021-12-31,2,2,1,104040,104040,104040,104040,,,X
4000003605,HD0187,대진연마상사,KRW,KR,2021-12-18,1500H002271,CON,MTI,,,롤록디스크,소모성자재(SR),50,52920,BT,2021-12-31,15,15,1,793800,793800,793800,793800,,,X
4000003612,HD0612,한국티엔에이,KRW,KR,2021-12-18,1500H002265,CON,MTI,,,롤록디스크,소모성자재(SR),20,33000,BT,2021-12-31,6,6,1,198000,198000,198000,198000,,,X
4000003565,HD0612,한국티엔에이,KRW,KR,2021-12-07,1500H002265,CON,MTI,,,롤록디스크,소모성자재(SR),50,33000,BT,2021-12-31,3,3,1,99000,99000,99000,99000,,,X
4000003565,HD0612,한국티엔에이,KRW,KR,2021-12-07,1500H002266,CON,MTI,,,롤록디스크,소모성자재(SR),60,43000,BT,2021-12-31,2,2,1,86000,86000,86000,86000,,,X
4000003612,HD0612,한국티엔에이,KRW,KR,2021-12-18,1500H002266,CON,MTI,,,롤록디스크,소모성자재(SR),30,43000,BT,2021-12-31,6,6,1,258000,258000,258000,258000,,,X
4000003605,HD0187,대진연마상사,KRW,KR,2021-12-18,1500H002269,CON,MTI,,,롤록디스크,소모성자재(SR),30,52920,BT,2021-12-31,10,10,1,529200,529200,529200,529200,,,X
4000003605,HD0187,대진연마상사,KRW,KR,2021-12-18,1500H002270,CON,MTI,,,롤록디스크,소모성자재(SR),40,34560,BT,2021-12-31,5,5,1,172800,172800,172800,172800,,,X
4000003605,HD0187,대진연마상사,KRW,KR,2021-12-18,1500H002267,CON,MTI,,,롤록디스크,소모성자재(SR),10,52920,BT,2021-12-31,10,10,1,529200,529200,529200,529200,,,X
4000003605,HD0187,대진연마상사,KRW,KR,2021-12-18,1500H002268,CON,MTI,,,롤록디스크,소모성자재(SR),20,34560,BT,2021-12-31,15,15,1,518400,518400,518400,518400,,,X
4000003561,HD0461,위드유,KRW,KR,2021-12-07,1500H002401,CON,MTI,,,면봉,소모성자재(SR),30,120000,BX,2021-12-31,1,1,1,120000,120000,120000,120000,,,X
4000003561,HD0461,위드유,KRW,KR,2021-12-07,1500H002402,CON,MTI,,,면봉,소모성자재(SR),40,64000,BX,2021-12-31,2,2,1,128000,128000,128000,128000,,,X
4000003561,HD0461,위드유,KRW,KR,2021-12-07,1500H002402,CON,MTI,,,면봉,소모성자재(SR),180,64000,BX,2021-12-31,2,2,1,128000,128000,128000,128000,,,X
4000003612,HD0612,한국티엔에이,KRW,KR,2021-12-18,1500H002355,CON,MTI,,,마스킹테이프,소모성자재(SR),70,53600,BX,2021-12-31,2,2,1,107200,107200,107200,107200,,,X
4000003565,HD0612,한국티엔에이,KRW,KR,2021-12-07,1500H002355,CON,MTI,,,마스킹테이프,소모성자재(SR),80,53600,BX,2021-12-31,1,1,1,53600,53600,53600,53600,,,X
4000003565,HD0612,한국티엔에이,KRW,KR,2021-12-07,1500H002355,CON,MTI,,,마스킹테이프,소모성자재(SR),90,53600,BX,2021-12-31,2,2,1,107200,107200,107200,107200,,,X
4000003565,HD0612,한국티엔에이,KRW,KR,2021-12-07,1500H002355,CON,MTI,,,마스킹테이프,소모성자재(SR),150,53600,BX,2021-12-31,1,1,1,53600,53600,53600,53600,,,X
4000003565,HD0612,한국티엔에이,KRW,KR,2021-12-07,1500H002205,CON,MTI,,,라인테이프,소모성자재(SR),120,7710,EA,2021-12-31,2,2,1,15420,15420,15420,15420,,,X
4000003565,HD0612,한국티엔에이,KRW,KR,2021-12-07,1500H002205,CON,MTI,,,라인테이프,소모성자재(SR),30,7710,EA,2021-12-31,9,9,1,69390,69390,69390,69390,,,X
4000003565,HD0612,한국티엔에이,KRW,KR,2021-12-07,1500H002204,CON,MTI,,,라인테이프,소모성자재(SR),20,3850,EA,2021-12-31,7,7,1,26950,26950,26950,26950,,,X
4000003565,HD0612,한국티엔에이,KRW,KR,2021-12-07,1500H002204,CON,MTI,,,라인테이프,소모성자재(SR),110,3850,EA,2021-12-31,10,10,1,38500,38500,38500,38500,,,X
4000003565,HD0612,한국티엔에이,KRW,KR,2021-12-07,1500H002206,CON,MTI,,,라인테이프,소모성자재(SR),40,15430,EA,2021-12-31,1,1,1,15430,15430,15430,15430,,,X
4000003565,HD0612,한국티엔에이,KRW,KR,2021-12-07,1500H002206,CON,MTI,,,라인테이프,소모성자재(SR),130,15430,EA,2021-12-31,1,1,1,15430,15430,15430,15430,,,X
4000003612,HD0612,한국티엔에이,KRW,KR,2021-12-18,1500H002206,CON,MTI,,,라인테이프,소모성자재(SR),10,15430,EA,2021-12-31,10,10,1,154300,154300,154300,154300,,,X
4000003609,HD0461,위드유,KRW,KR,2021-12-18,1500H001616,CON,MTI,,,깔깔이 미용장갑,소모성자재(SR),20,3400,PK,2021-12-31,10,10,1,34000,34000,34000,34000,,,X
4000003609,HD0461,위드유,KRW,KR,2021-12-18,1500H001617,CON,MTI,,,깔깔이 미용장갑,소모성자재(SR),30,3400,PK,2021-12-31,10,10,1,34000,34000,34000,34000,,,X
4000003561,HD0461,위드유,KRW,KR,2021-12-07,1500H001617,CON,MTI,,,깔깔이 미용장갑,소모성자재(SR),170,3400,PK,2021-12-31,25,25,1,85000,85000,85000,85000,,,X
4000003561,HD0461,위드유,KRW,KR,2021-12-07,1500H001617,CON,MTI,,,깔깔이 미용장갑,소모성자재(SR),120,3400,PK,2021-12-31,4,4,1,13600,13600,13600,13600,,,X
4000003561,HD0461,위드유,KRW,KR,2021-12-07,1500H001617,CON,MTI,,,깔깔이 미용장갑,소모성자재(SR),130,3400,PK,2021-12-31,2,2,1,6800,6800,6800,6800,,,X
4000003561,HD0461,위드유,KRW,KR,2021-12-07,1500H001617,CON,MTI,,,깔깔이 미용장갑,소모성자재(SR),20,3400,PK,2021-12-31,39,39,1,132600,132600,132600,132600,,,X
4000003562,HD0498,인제상사,KRW,KR,2021-12-07,1500H001582,CON,MTI,,,귀마개,소모성자재(SR),10,36000,BT,2021-12-31,1,1,1,36000,36000,36000,36000,,,X
4000003610,HD0498,인제상사,KRW,KR,2021-12-18,1500H001485,CON,MTI,,,고글렌즈,소모성자재(SR),10,1400,EA,2021-12-31,30,30,1,42000,42000,42000,42000,,,X
4000003565,HD0612,한국티엔에이,KRW,KR,2021-12-07,1500H001025,CON,MTI,,,RIVET Tape,소모성자재(SR),10,6930,EA,2021-12-31,23,23,1,159390,159390,159390,159390,,,X
4000003604,HD0106,광장엘에스,KRW,KR,2021-12-18,1500H000890,CON,MTI,,,PU코팅장갑,소모성자재(SR),30,3400,PK,2021-12-31,25,25,1,85000,85000,85000,85000,,,X
4000003557,HD0106,광장엘에스,KRW,KR,2021-12-07,1500H000892,CON,MTI,,,PU코팅장갑,소모성자재(SR),30,3400,PK,2021-12-31,3,3,1,10200,10200,10200,10200,,,X
4000003557,HD0106,광장엘에스,KRW,KR,2021-12-07,1500H000892,CON,MTI,,,PU코팅장갑,소모성자재(SR),40,3400,PK,2021-12-31,15,15,1,51000,51000,51000,51000,,,X
4000003557,HD0106,광장엘에스,KRW,KR,2021-12-07,1500H000892,CON,MTI,,,PU코팅장갑,소모성자재(SR),10,3400,PK,2021-12-31,42,42,1,142800,142800,142800,142800,,,X
4000003604,HD0106,광장엘에스,KRW,KR,2021-12-18,1500H000888,CON,MTI,,,PU코팅장갑,소모성자재(SR),10,3400,PK,2021-12-31,50,50,1,170000,170000,170000,170000,,,X
4000003604,HD0106,광장엘에스,KRW,KR,2021-12-18,1500H000889,CON,MTI,,,PU코팅장갑,소모성자재(SR),20,3400,PK,2021-12-31,25,25,1,85000,85000,85000,85000,,,X
4000003557,HD0106,광장엘에스,KRW,KR,2021-12-07,1500H000889,CON,MTI,,,PU코팅장갑,소모성자재(SR),20,3400,PK,2021-12-31,15,15,1,51000,51000,51000,51000,,,X
4000003606,HD0281,베델코아툴,KRW,KR,2021-12-18,1500H000148,CON,MTI,,,BOELUBE(스틱),소모성자재(SR),10,4300,TU,2021-12-31,10,10,1,43000,43000,43000,43000,,,X
4000003558,HD0281,베델코아툴,KRW,KR,2021-12-07,1500H000148,CON,MTI,,,BOELUBE(스틱),소모성자재(SR),10,4300,TU,2021-12-31,15,15,1,64500,64500,64500,64500,,,X
4000003558,HD0281,베델코아툴,KRW,KR,2021-12-07,1500H000148,CON,MTI,,,BOELUBE(스틱),소모성자재(SR),20,4300,TU,2021-12-31,5,5,1,21500,21500,21500,21500,,,X
4000003611,HD0558,코리아젤러,KRW,KR,2021-12-18,1200H000071,CON,CHM,,,수용성 절삭유,유류(1200),10,738000,DM,2021-12-31,7,7,1,5166000,5166000,5166000,5166000,,,X
4000003563,HD0515,제이씨케미칼,KRW,KR,2021-12-07,1200H000012,CON,CHM,,,MPK,유류(1200),10,995520,DM,2021-12-31,1,1,1,995520,995520,995520,995520,,,X
4000003563,HD0515,제이씨케미칼,KRW,KR,2021-12-07,1200H000012,CON,CHM,,,MPK,유류(1200),20,995520,DM,2021-12-31,2,2,1,1991040,1991040,1991040,1991040,,,X
4000003547,HD0152,다성툴테크,KRW,KR,2021-12-07,0500H001972,CON,CTR,,,ENDMILL,커터류(0500),20,18500,EA,2021-12-31,6,6,1,111000,111000,111000,111000,,,X
4000003591,HD0152,다성툴테크,KRW,KR,2021-12-14,0500H001973,CON,CTR,,,LONG DRILL,커터류(0500),10,3850,EA,2021-12-31,5,5,1,19250,19250,19250,19250,,,X
4000003655,HD0455,원테크,KRW,KR,2021-12-29,0500H001982,CON,CTR,,,FILLET E/M,커터류(0500),30,46700,EA,2021-12-31,3,3,1,140100,140100,140100,140100,,,X
4000003593,HD0748,거산정밀,KRW,KR,2021-12-15,1000H000038,CON,REP,,,장비수리,장비수리(1000),10,16000000,EA,2021-12-31,1,1,1,16000000,16000000,16000000,16000000,,,X
4000003648,HD0768,화천기공(주),KRW,KR,2021-12-27,1000H000038,CON,REP,,,장비수리,장비수리(1000),10,100000,EA,2021-12-31,1,1,1,100000,100000,100000,100000,,,X
4000003632,HD0848,그롭코리아,KRW,KR,2021-12-23,1000H000038,CON,REP,,,장비수리,장비수리(1000),10,39000000,EA,2021-12-31,1,1,1,39000000,39000000,39000000,39000000,,,X
4000003545,HD0320,성일정공,KRW,KR,2021-12-07,0500H001383,CON,CTR,,,TAPER REAMER THD,커터류(0500),20,20000,EA,2021-12-31,5,5,1,100000,100000,100000,100000,,,X
4000003550,HD0320,성일정공,KRW,KR,2021-12-07,0500H001589,CON,CTR,,,보링바이트,커터류(0500),10,70000,EA,2021-12-31,3,3,1,210000,210000,210000,210000,,,X
4000003545,HD0320,성일정공,KRW,KR,2021-12-07,0500H001668,CON,CTR,,,STEP REAMER,커터류(0500),10,43000,EA,2021-12-31,3,3,1,129000,129000,129000,129000,,,X
4000003655,HD0455,원테크,KRW,KR,2021-12-29,0500H000864,CON,CTR,,,FILLET E/M,커터류(0500),20,20400,EA,2021-12-31,5,5,1,102000,102000,102000,102000,,,X
4000003547,HD0152,다성툴테크,KRW,KR,2021-12-07,0500H000793,CON,CTR,,,ENDMILL(CARBIDE),커터류(0500),10,11500,EA,2021-12-31,5,5,1,57500,57500,57500,57500,,,X
4000003655,HD0455,원테크,KRW,KR,2021-12-29,0500H000055,CON,CTR,,,BALL E/M,커터류(0500),10,23360,EA,2021-12-31,5,5,1,116800,116800,116800,116800,,,X
4000003545,HD0320,성일정공,KRW,KR,2021-12-07,0500H000417,CON,CTR,,,COUNTERSINK,커터류(0500),30,22000,EA,2021-12-31,5,5,1,110000,110000,110000,110000,,,X
4000003602,HF0006,Boeing Distribution Services Inc. (BDSI),USD,US,2021-12-17,MS20253P3-7200L,H2A,MTC,,,HINGE PIN,H/W(HR),10,10.04,EA,2022-01-02,5,5,1185.5,50.2,59300,50.2,59300,,,X
4000002891,HF0033,The Boeing Company (TMX),USD,US,2021-08-10,9545H2000119D,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),50,2.45,LB,2022-01-03,547.5,547.5,1185.5,1341.375,1590426,1341.375,1590426,,,X
4000003674,HD0169,대광공구,KRW,KR,2022-01-03,0500H000463,CON,CTR,,,CUTTER 재연마,커터류(0500),10,536000,EA,2022-01-03,1,1,1,536000,536000,536000,536000,,,X
4000003674,HD0169,대광공구,KRW,KR,2022-01-03,0500H000463,CON,CTR,,,CUTTER 재연마,커터류(0500),20,116000,EA,2022-01-03,1,1,1,116000,116000,116000,116000,,,X
4000003674,HD0169,대광공구,KRW,KR,2022-01-03,0500H000463,CON,CTR,,,CUTTER 재연마,커터류(0500),30,100000,EA,2022-01-03,1,1,1,100000,100000,100000,100000,,,X
4000003675,HD0098,거성초경,KRW,KR,2022-01-03,0500H000463,CON,CTR,,,CUTTER 재연마,커터류(0500),10,561500,EA,2022-01-03,1,1,1,561500,561500,561500,561500,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H000566,CON,MTI,,,LED 형광등,소모성자재(SR),150,9000,EA,2022-01-03,3,3,1,27000,27000,27000,27000,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H002105,CON,MTI,,,단닛블,소모성자재(SR),40,540,EA,2022-01-03,2,2,1,1080,1080,1080,1080,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H002645,CON,MTI,,,볼밸브,소모성자재(SR),20,7560,EA,2022-01-03,1,1,1,7560,7560,7560,7560,,,X
4000003676,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H002728,CON,MTI,,,비트날,소모성자재(SR),30,2070,EA,2022-01-03,5,5,1,10350,10350,10350,10350,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H002819,CON,MTI,,,소켓,소모성자재(SR),70,1080,EA,2022-01-03,1,1,1,1080,1080,1080,1080,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H003117,CON,MTI,,,안정기,소모성자재(SR),100,5850,EA,2022-01-03,2,2,1,11700,11700,11700,11700,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H003936,CON,MTI,,,플러그,소모성자재(SR),190,900,EA,2022-01-03,20,20,1,18000,18000,18000,18000,,,X
4000003676,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H003874,CON,MTI,,,페인트로라,소모성자재(SR),20,2250,EA,2022-01-03,2,2,1,4500,4500,4500,4500,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004094,CON,MTI,,,콘센트용 노출복스,소모성자재(SR),180,1800,EA,2022-01-03,10,10,1,18000,18000,18000,18000,,,X
4000003672,HD0423,영남가스텍,KRW,KR,2022-01-03,1500H003150,CON,MTI,,,액체질소,소모성자재(SR),10,50000,EA,2022-01-03,4,4,1,200000,200000,200000,200000,,,X
4000003673,HD0423,영남가스텍,KRW,KR,2022-01-03,1500H003150,CON,MTI,,,액체질소,소모성자재(SR),10,50000,EA,2022-01-03,2,2,1,100000,100000,100000,100000,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H003236,CON,MTI,,,에어호스,소모성자재(SR),10,4500,MT,2022-01-03,16,16,1,72000,72000,72000,72000,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H003210,CON,MTI,,,에어카플러,소모성자재(SR),170,450,EA,2022-01-03,10,10,1,4500,4500,4500,4500,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H003216,CON,MTI,,,에어카플러,소모성자재(SR),160,4140,EA,2022-01-03,5,5,1,20700,20700,20700,20700,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H003221,CON,MTI,,,에어카플러,소모성자재(SR),140,4320,EA,2022-01-03,10,10,1,43200,43200,43200,43200,,,X
4000003669,HD0178,대성볼트,KRW,KR,2022-01-03,1500H003601,CON,MTI,,,접시머리 렌치볼트,소모성자재(SR),10,96,EA,2022-01-03,30,,1,2880,2880,0,0,,,
4000003669,HD0178,대성볼트,KRW,KR,2022-01-03,1500H003601,CON,MTI,,,접시머리 렌치볼트,소모성자재(SR),20,101,EA,2022-01-03,30,,1,3030,3030,0,0,,,
4000003676,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004736,CON,MTI,,,단닛플,소모성자재(SR),90,540,EA,2022-01-03,1,1,1,540,540,540,540,,,X
4000003676,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004736,CON,MTI,,,단닛플,소모성자재(SR),50,330,EA,2022-01-03,4,4,1,1320,1320,1320,1320,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004731,CON,MTI,,,호스밴드,소모성자재(SR),130,630,EA,2022-01-03,4,4,1,2520,2520,2520,2520,,,X
4000003676,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004731,CON,MTI,,,호스밴드,소모성자재(SR),110,900,EA,2022-01-03,4,4,1,3600,3600,3600,3600,,,X
4000003676,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004622,CON,MTI,,,호스닛블,소모성자재(SR),100,3690,EA,2022-01-03,2,2,1,7380,7380,7380,7380,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004622,CON,MTI,,,호스닛블,소모성자재(SR),30,1845,EA,2022-01-03,2,2,1,3690,3690,3690,3690,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004647,CON,MTI,,,철엘보,소모성자재(SR),50,1730,EA,2022-01-03,1,1,1,1730,1730,1730,1730,,,X
4000003676,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004615,CON,MTI,,,메꾸라,소모성자재(SR),60,470,EA,2022-01-03,6,6,1,2820,2820,2820,2820,,,X
4000003676,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004615,CON,MTI,,,메꾸라,소모성자재(SR),80,1080,EA,2022-01-03,2,2,1,2160,2160,2160,2160,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004308,CON,MTR,,,2구 스위치,소모성공구,120,2880,EA,2022-01-03,1,1,1,2880,2880,2880,2880,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004784,CON,MTI,,,철T,소모성자재(SR),60,2490,EA,2022-01-03,1,1,1,2490,2490,2490,2490,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004785,CON,MTI,,,장닛블,소모성자재(SR),80,980,EA,2022-01-03,1,1,1,980,980,980,980,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004786,CON,MTI,,,헷다,소모성자재(SR),90,13500,EA,2022-01-03,1,1,1,13500,13500,13500,13500,,,X
4000003670,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004787,CON,MTI,,,테프론테이프,소모성자재(SR),110,25200,EA,2022-01-03,1,1,1,25200,25200,25200,25200,,,X
4000003671,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004788,CON,MTI,,,홀펀치,소모성자재(SR),10,4230,EA,2022-01-03,1,1,1,4230,4230,4230,4230,,,X
4000003676,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004789,CON,MTI,,,터미널,소모성자재(SR),10,135,EA,2022-01-03,20,20,1,2700,2700,2700,2700,,,X
4000003676,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004790,CON,MTI,,,파이프 소켓,소모성자재(SR),130,1080,EA,2022-01-03,3,3,1,3240,3240,3240,3240,,,X
4000003676,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004791,CON,MTI,,,파이프 벨브,소모성자재(SR),140,7560,EA,2022-01-03,1,1,1,7560,7560,7560,7560,,,X
4000003676,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004792,CON,MTI,,,파이프 유니온,소모성자재(SR),120,5480,EA,2022-01-03,1,1,1,5480,5480,5480,5480,,,X
4000003676,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004793,CON,MTI,,,파이프 T소켓,소모성자재(SR),40,1080,EA,2022-01-03,3,3,1,3240,3240,3240,3240,,,X
4000003676,HD0394,양지공구철물,KRW,KR,2022-01-03,1500H004793,CON,MTI,,,파이프 T소켓,소모성자재(SR),70,2490,EA,2022-01-03,2,2,1,4980,4980,4980,4980,,,X
4000002891,HF0033,The Boeing Company (TMX),USD,US,2021-08-10,9545H2000076C,H2A,MTE,Al,Plate,AL PLATE(CTS),원자재(OR),40,2.55,LB,2022-01-03,1374.5,1374.5,1185.5,3504.975,4156930,3504.975,4156930,,,X
4000003677,HD0394,양지공구철물,KRW,KR,2022-01-04,1500H004794,CON,MTI,,,V벨트,소모성자재(SR),10,3000,EA,2022-01-04,1,1,1,3000,3000,3000,3000,,,X
4000003677,HD0394,양지공구철물,KRW,KR,2022-01-04,1500H004795,CON,MTI,,,롤러,소모성자재(SR),20,9800,EA,2022-01-04,1,1,1,9800,9800,9800,9800,,,X
4000002980,HF0027,AkzoNobel Aerospace Coatings,USD,US,2021-08-26,8010H2000022,H2A,MTF,,,TEFLON,페인트상온자재(PR),30,217.89,ML,2022-01-04,100,100,1190.8,21789,25950699,21789,25950699,,,X
4000003668,HF0047,The Boeing Company (BASN/GXO),USD,US,2022-01-03,BACB28AP04Z011,H2A,MTC,,,BUSHING(B),H/W(HR),20,1.2,EA,2022-01-05,874,874,1194.3,1048.8,1252506,1048.8,1252506,,,X
4000003668,HF0047,The Boeing Company (BASN/GXO),USD,US,2022-01-03,BACB28AP04Z014,H2A,MTC,,,BUSHING(B),H/W(HR),30,1.23,EA,2022-01-05,600,600,1194.3,738,881172,738,881172,,,X
4000003668,HF0047,The Boeing Company (BASN/GXO),USD,US,2022-01-03,BACB30LH2K4,H2A,MTC,,,BOLT(B),H/W(HR),40,0.58,EA,2022-01-05,51,51,1194.3,29.58,35820,29.58,35820,,,X
4000003668,HF0047,The Boeing Company (BASN/GXO),USD,US,2022-01-03,BACB28AP04Z009,H2A,MTC,,,BUSHING(B),H/W(HR),10,1.2,EA,2022-01-05,800,800,1194.3,960,1146240,960,1146240,,,X
4000003668,HF0047,The Boeing Company (BASN/GXO),USD,US,2022-01-03,BACS53B1ES1,H2A,MTC,,,GROUND STUD(B),H/W(HR),140,3.17,EA,2022-01-05,2000,2000,1194.3,6340,7569960,6340,7569960,,,X
4000003668,HF0047,The Boeing Company (BASN/GXO),USD,US,2022-01-03,BACN10KE3B4CD,H2A,MTC,,,NUTPLATE(B),H/W(HR),60,1.32,EA,2022-01-05,10000,10000,1194.3,13200,15760800,13200,15760800,,,X
4000003668,HF0047,The Boeing Company (BASN/GXO),USD,US,2022-01-03,BACN10JR08CFD,H2A,MTC,,,"NUTPLATE, SELF-LOCKING(B)",H/W(HR),50,0.68,EA,2022-01-05,8000,8000,1194.3,5440,6495360,5440,6495360,,,X
4000003668,HF0047,The Boeing Company (BASN/GXO),USD,US,2022-01-03,BACR15BA3AD3C,H2A,MTC,,,RIVET(B),H/W(HR),80,0.01,EA,2022-01-05,6256,6256,1194.3,62.56,75222,62.56,75222,,,X
4000003668,HF0047,The Boeing Company (BASN/GXO),USD,US,2022-01-03,BACR15BA3AD4C,H2A,MTC,,,"RIVET, 100 DEG(B)",H/W(HR),90,0.01,EA,2022-01-05,143580,143580,1194.3,1435.8,1714584,1435.8,1714584,,,X
4000003668,HF0047,The Boeing Company (BASN/GXO),USD,US,2022-01-03,BACR15BA3AD6C,H2A,MTC,,,RIVET(B),H/W(HR),100,0.01,EA,2022-01-05,27680,27680,1194.3,276.8,330738,276.8,330738,,,X
4000003668,HF0047,The Boeing Company (BASN/GXO),USD,US,2022-01-03,BACR15BA3AD8C,H2A,MTC,,,RIVET(B),H/W(HR),110,0.01,EA,2022-01-05,2605,2605,1194.3,26.05,31044,26.05,31044,,,X
4000003668,HF0047,The Boeing Company (BASN/GXO),USD,US,2022-01-03,BACR15CE3AD3,H2A,MTC,,,RIVET(B),H/W(HR),120,0.01,EA,2022-01-05,159676,159676,1194.3,1596.76,1906818,1596.76,1906818,,,X
4000003668,HF0047,The Boeing Company (BASN/GXO),USD,US,2022-01-03,BACR15DR3A9,H2A,MTC,,,RIVET(B),H/W(HR),130,0.09,EA,2022-01-05,700,700,1194.3,63,75222,63,75222,,,X
4000003668,HF0047,The Boeing Company (BASN/GXO),USD,US,2022-01-03,BACN10YF32CD,H2A,MTC,,,NUTPLATE(B),H/W(HR),70,1.82,EA,2022-01-05,20000,20000,1194.3,36400,43461600,36400,43461600,,,X
4000003540,HF0091,PASU(Progressive Alloy Steels Unlimited),USD,US,2021-12-02,9545H2000202A,H2A,MTE,,,STEEL PLATE(CTS),원자재(OR),10,34.25,EA,2022-01-06,47,47,1198.2,1609.75,1928780,1609.75,1928780,,,X
4000003666,HD0013,리치메탈즈,KRW,KR,2022-01-03,2CF172A2010-603P-HIZE DET-302,TOOL,MTT,,,AL PLATE,TOOL,10,47400,EA,2022-01-06,1,1,1,47400,47400,47400,47400,,,X
4000003666,HD0013,리치메탈즈,KRW,KR,2022-01-03,2CF172A2010-603P-HIZE DET-307,TOOL,MTT,,,AL PLATE,TOOL,20,15800,EA,2022-01-06,1,1,1,15800,15800,15800,15800,,,X
4000003666,HD0013,리치메탈즈,KRW,KR,2022-01-03,2CF172A2010-603P-HIZE DET-311,TOOL,MTT,,,AL PLATE,TOOL,30,47400,EA,2022-01-06,1,1,1,47400,47400,47400,47400,,,X
4000002159,HF0033,The Boeing Company (TMX),USD,US,2021-04-12,9545H2000116A,H2A,MTE,Al,sheet,AL BARE SHEET(CTS),원자재(OR),20,3.06,LB,2022-01-07,214,214,1199.6,654.84,786000,654.84,786000,,,X
4000003678,HF0047,The Boeing Company (BASN/GXO),USD,US,2022-01-05,BACB28AP04Z011,H2A,MTC,,,BUSHING(B),H/W(HR),10,1.2,EA,2022-01-07,500,500,1199.6,600,720000,600,720000,,,X
4000003678,HF0047,The Boeing Company (BASN/GXO),USD,US,2022-01-05,BACN10JR08CFD,H2A,MTC,,,"NUTPLATE, SELF-LOCKING(B)",H/W(HR),20,0.68,EA,2022-01-07,4012,4012,1199.6,2728.16,3273600,2728.16,3273600,,,X
